9.787135345220306926e-01,7.706242071488412781e-01,9.196270986186948493e-01
4.777260588423111465e-02,7.924495565003907283e-01,-1.861536907322669521e-01
3.698804975019740482e-01,1.399949591477812894e-01,-2.471181664325492189e-01
5.941969373261970500e-01,8.754555615072463493e-01,-2.598954894881612687e-01
9.708839914324820519e-01,5.787353577229723545e-01,5.813838143782189549e-01
6.067330774923239689e-01,1.665528521120171468e-01,2.610673095193480342e-02
1.330549517651271330e-01,9.533634033995097568e-01,8.449328421162063396e-01
5.521505560880481944e-01,2.597531608478667597e-01,7.971753183368898155e-01
2.859410767245716967e-01,2.815282040034404187e-01,7.396607304452276765e-02
3.933153044061046266e-01,3.454196312470065311e-01,6.702229523238132369e-01
3.540030571359198408e-01,9.207272181293144619e-01,7.460754773183765620e-02
5.335956259564637039e-01,1.338030006201668121e-01,3.024072798971671472e-01
6.976655102683815279e-01,7.131744119192082731e-01,7.412050802129919180e-01
4.932480286735815289e-01,3.290391272440644221e-01,5.806454920857161417e-01
4.239710278555293144e-01,1.193950627686593269e-01,4.877155489528769428e-01
1.945105371342576439e-01,6.561944577938484402e-01,3.044026469868535423e-01
9.131892177812674927e-01,4.174413351526647942e-01,-2.292078242999270321e-01
4.150895079031544088e-02,5.867974667851514337e-01,2.246569870760117271e-01
7.482706148667844781e-01,4.328923357186815757e-01,7.536581329332135981e-01
3.042793005094793779e-01,1.544907286697632109e-01,1.194492797578449589e-01
1.587172228047148068e-02,2.393215348624954386e-01,7.244402092027937279e-01
3.309300925233852886e-01,5.903034163431755132e-01,-2.045250965901216633e-01
9.681771468225823796e-01,8.426461871119284019e-01,5.424910063234705815e-01
3.110016956393091281e-01,1.959536238515986184e-01,-3.444471686553818301e-03
3.608520897841104302e-01,6.345473384985842458e-01,6.800638720401844806e-01
5.152860368381080303e-01,3.949604902272852991e-01,5.236766182538451497e-01
1.385871180142555226e-01,2.167306871375200283e-01,1.141944756891614954e-01
8.492511241601695682e-01,4.327275584875308612e-01,2.818847810114363805e-02
9.029518183104958684e-01,2.543672465792417570e-01,6.864399676380771309e-01
5.296277418571007090e-01,5.998022769635336093e-01,5.622305303637148421e-01
7.652176212097016039e-01,3.465176602785291493e-01,7.350790254191252870e-01
3.845046036382004928e-01,8.649485089348877276e-01,6.838918911936008316e-01
1.122000232250514262e+00,4.757656634415936142e-02,3.407133733644001627e-01
8.946522650943340427e-01,8.351569342396020224e-01,5.757793913909684536e-01
7.428564979628052845e-01,2.126365466171623309e-01,-2.833541217089295960e-01
6.210049582486834030e-01,7.921129236220898484e-01,-6.653295775906611573e-03
7.850038657880110682e-01,1.398871588496267415e-01,4.407863552081370817e-01
8.159906243887737887e-01,5.257534102526475461e-01,6.824396387020522647e-01
9.165126092505383459e-01,9.084881274859681888e-01,7.268816636390390551e-01
2.807795440266023235e-01,7.182453144845537540e-01,2.470099953499788337e-01
2.718802069832058077e-01,6.490466585104970321e-01,8.668033036575673034e-01
7.846241225321700652e-01,3.123866223636281858e-02,6.333891744288816517e-01
9.528603512208120296e-01,7.575982412444023928e-02,-1.699538071897999103e-01
4.544365781060822340e-01,6.112709790709111024e-01,-3.527962693539914985e-01
5.762337369671900467e-01,1.861232290372114850e-01,-2.765179636710599423e-02
7.674707886590943495e-01,9.266795459455942630e-02,6.226796768065957499e-01
1.009213370231200724e+00,1.016159755720984936e+00,-2.806787660545126406e-01
2.930456745743759139e-01,7.330193903329400573e-01,1.565047126336544248e-01
6.084923133584521082e-01,1.616012347391720949e-01,8.791787733747382649e-01
7.213941883125990495e-01,4.137730149713446659e-01,1.619742941862808705e-01
4.072474559523147630e-01,5.462788795607871339e-01,6.854517349408737470e-01
1.945075136480124353e-02,2.857486206820144536e-01,1.001206667816146645e+00
8.183570675891120583e-02,7.252468289380364919e-01,5.509197398188097061e-01
9.711627648410403602e-01,-1.879778064199880486e-02,-1.503098983418042420e-02
9.696172105675485708e-01,8.350534968844151029e-01,6.540307985699137516e-01
-3.666697336862805457e-03,7.396002205539710106e-01,1.057861213805697947e-01
1.083155007703338613e-01,8.160831567450741453e-01,6.473212475632015295e-01
2.825121826969338376e-02,3.495728797486384876e-01,-2.952822573341314372e-01
9.267011022239187712e-01,7.215527865514029804e-01,-1.709978731801850005e-01
3.950217923537158171e-01,1.640183164311251884e-01,-3.124221983321922788e-02
7.137022472691612052e-01,6.302745709747876734e-01,7.033353745317507677e-01
9.130535449345091870e-01,5.856568816778967568e-01,1.398618639099975247e-01
4.243940896313369016e-01,6.458550300444878545e-01,1.265254195410747129e-01
2.465397616635678912e-01,9.694163342755377499e-01,6.039291302493241531e-01
7.183647967064369366e-01,6.324597396640679881e-01,6.055817500812901155e-01
5.020989676435521076e-01,8.177516841717582530e-01,6.857156985432548701e-01
6.551979511754317531e-02,6.940751061857366455e-01,4.323633097912282786e-02
1.550894905342845576e-01,4.606546481663760795e-01,7.398858105424165332e-01
7.378840523101838356e-01,4.984560137874776142e-01,-3.220996983801761027e-01
6.114866019608790060e-01,4.867493077343231223e-01,4.744932421225324104e-01
5.202677355632125966e-01,-2.449386022885350137e-02,-1.529219952057689902e-01
2.485653113087897548e-01,4.700251626081075051e-01,2.263915880132360836e-01
6.535814124509810030e-01,2.125557173782169351e-01,-1.841778919077567411e-01
7.938567839441443841e-01,2.106526891170248661e-01,5.071800050221936251e-01
3.690243939820623820e-01,3.082810257985104663e-01,2.809922945751862633e-01
7.592159458334120092e-01,6.793265231952536620e-01,-7.589271396116430146e-02
3.772599117949860387e-02,6.716579435738490034e-01,5.307901578371352347e-01
-6.718518633835299236e-02,5.655926855149639998e-01,1.160795584478296477e-01
1.844893924086805082e-01,6.829746162296301826e-01,3.966453944696873291e-01
8.905024400832670106e-02,1.539219769946398308e-01,-1.365752618478343616e-01
6.119684453745111163e-01,4.088253362321153661e-01,5.956330182498330572e-01
1.073467170991986963e+00,1.180239857590831720e+00,-4.132712875629231397e-01
5.916663003470182952e-02,6.531918609687324961e-01,1.479640333412013398e-01
7.246388785261838050e-01,8.631806810483602654e-03,4.645585822555454714e-01
9.513148262505340957e-01,-6.119198352484393755e-02,-2.904102871262053132e-01
4.632694328687415597e-01,6.911282322362258812e-01,-3.165324801285955281e-01
1.977759113489483411e-01,1.250201829757403571e-01,-3.719640332578886821e-01
3.518164876741522451e-01,6.350208394388133781e-01,-2.291123022312865076e-01
8.899698057464311418e-01,5.168206217399680114e-01,-8.697548005005524552e-02
6.180492327787397849e-02,7.122978328189331076e-01,9.438626404612187049e-01
5.737809266285672782e-01,2.565647596490174265e-01,-2.328225376630780608e-01
2.892332680503246212e-01,6.435051888034433176e-01,4.381353257327143536e-01
1.392211489280321957e-01,1.516876843506306249e-01,1.006757419714313873e+00
6.877661831486805433e-01,6.293317122039149281e-01,2.918832797847117910e-01
1.378195143197564754e-01,4.650662957549876048e-02,7.056430283197363540e-01
7.980012360489553425e-01,7.520845378173911522e-01,4.687923214541879491e-02
4.691258872354855253e-02,8.748390933726417629e-01,6.159018815703591887e-01
7.814298261466219309e-01,3.878614812194495776e-01,2.579338793932506868e-01
4.119499565744225711e-01,4.187304746632410368e-01,8.569231329002817699e-01
5.200737148163709911e-01,6.001212370873163504e-01,2.202480394968014121e-01
6.900631780662733750e-01,1.894186789042111019e-01,7.046098070113505640e-01
7.883610034472368078e-01,2.981378131132350062e-01,4.035440038441935329e-01
5.758132950016105200e-02,1.539101436935570444e-01,4.753740440586003424e-01
4.475281272990146997e-01,3.667509785758267804e-01,3.739324794823146725e-01
1.911453370156873943e-01,5.969333973057595610e-01,5.190445609362041024e-01
6.847632581066175061e-02,8.772224211342580791e-01,5.265624989775887776e-01
9.652488907763616677e-01,-9.105566409640558634e-02,-1.340569636250898422e-01
2.611589090065493113e-01,3.278083403652732319e-01,5.577642800404817303e-01
7.163004788903014619e-01,3.155513282554539001e-01,3.037924074790097073e-01
5.554229716086717117e-01,4.054680055843598030e-01,1.773431663552761384e-01
3.160785031620283458e-01,3.788517207347455451e-01,-5.114117130494541009e-03
6.363795378550564097e-01,1.019943933378841150e+00,-2.029744183712871297e-02
1.683156289995620392e-01,5.585577276410546022e-01,-1.186668181235061292e-01
9.592389061789596827e-01,6.137739675742426293e-01,1.557113259193470545e-01
8.696063852501594305e-01,4.870761712719243186e-02,3.872815369151585418e-01
4.552534039659005827e-01,2.590314206096647198e-01,4.269168387335772752e-01
6.997004272071415988e-03,-2.636915699392338927e-02,3.721728065293442023e-02
5.482330368315103675e-01,1.346946411437764390e-01,4.552562830582298492e-01
3.495595119802067385e-01,6.935814544901409695e-01,1.789898951854941578e-01
8.585073365338533047e-02,7.265407462856701137e-01,3.271788380585811951e-02
1.566798952270318512e-01,7.654989416441395633e-01,7.127525204072500120e-01
3.708723137977296136e-01,5.595330374341960233e-01,1.032106072406464570e+00
2.522554396838124213e-01,9.387182377892333562e-01,8.045784106260501778e-01
6.596282651288385424e-01,3.516095111278403906e-01,2.541176383049892906e-01
8.909080830303459653e-01,4.810151665149006717e-01,2.797419604218811529e-01
4.050684001081713004e-01,7.372924369620300622e-01,6.411118150788526204e-01
3.355293509094058324e-01,7.849405590701313828e-02,2.600070000980157503e-01
7.921594793607379392e-01,6.126610385178065110e-01,4.888615290076054887e-01
6.246680482343949237e-01,7.709350136896432615e-02,7.081456630105836814e-01
2.557716260749972603e-01,3.129151000618594913e-02,3.818665490738460400e-01
7.128326626137821975e-01,8.458575997477723041e-01,4.042097900504253438e-01
1.666781573947368200e-01,4.021642728645014042e-01,1.831247460664350568e-01
5.294701944094308832e-01,1.028405730761000614e-01,3.882792704418896318e-02
2.034825895185941869e-01,7.634617826669659602e-01,5.673115036455811389e-02
6.985904265507288935e-01,3.264134243315299222e-01,-5.834920952923593890e-02
2.010444140738522623e-01,5.556576983137719861e-01,-7.421859292256521856e-02
-4.382651059136651733e-02,7.270375614027169142e-01,6.146826066080013362e-01
1.539683013177094995e-01,2.040476424588554549e-01,2.862135850331223308e-01
3.130980391508619842e-01,2.099679058798474551e-01,2.421931152327376768e-01
8.502626780103258453e-01,3.630764923360646490e-01,5.399552437821617534e-01
2.307323598749930482e-01,5.442242415311960846e-01,7.593845390502492743e-01
7.597631388658934171e-01,2.690217057657504074e-01,9.747341142925982638e-01
2.582062367993468999e-01,3.746049579953417696e-01,-4.112026525768817942e-02
7.580638417381991845e-01,3.004951275286730783e-01,-3.080992289735878797e-02
2.130612616811829174e-01,2.934808304157706105e-01,4.486908685928729934e-01
8.726644099433994439e-01,1.009168945848486043e+00,7.888682731878764454e-01
9.184532358813917163e-01,6.548504697629372595e-01,2.419123021476354482e-02
9.917520896019956789e-01,5.894172717146457519e-01,-9.881517855351290569e-02
4.554437121179763515e-02,5.522456638489144920e-01,1.489170249892137754e-01
7.838415219417789181e-01,5.186564904011406463e-02,3.164253005051014811e-01
6.600748102014424301e-01,8.843664427895207014e-01,3.024337820125045373e-01
7.673045824167117335e-01,9.182871138838273328e-01,-1.686777633923654540e-01
9.115180758250214232e-01,2.806110251330763000e-02,1.031795055854239779e-01
1.290578241072920795e-01,3.845197185232279713e-02,6.873539156661262473e-01
3.814348248220337245e-01,8.470800790600696573e-01,-1.277575122550173303e-01
8.258799465300451503e-01,9.902248631897900832e-01,6.412888253481375811e-01
1.815520087768216495e-01,3.454539638404531265e-01,9.158704117385836341e-01
8.429849999434450014e-01,3.557344673086385578e-01,-1.926132992908768937e-01
8.875826378826228158e-01,9.875448346121775689e-01,6.914461242072036384e-01
2.867532217650119453e-01,8.709480733968614219e-01,1.070863048484350516e-01
3.464836294139168049e-01,5.332079977354456934e-01,-2.156750837612947391e-01
6.540148254743275436e-01,1.563119655381799422e-01,5.065570356895031656e-01
1.708690712466213180e-01,8.353216160374998811e-01,-2.901499825802428822e-01
5.304389960994195796e-01,6.363485311858936289e-01,1.006300371287758955e+00
1.966015165202041615e-01,3.653109312094450223e-01,1.092890827147899035e-01
4.294471830016795555e-01,2.021790373648088002e-01,6.344543456432789608e-01
4.369850421137531742e-03,8.712209931927375473e-02,2.582420529625955030e-01
7.104431984275332290e-01,2.156696918611718250e-01,5.596072188091781863e-01
1.010946203967041157e+00,9.438615655191420206e-01,7.023498496140558878e-01
4.382609729991433500e-01,9.239825326430191055e-01,1.474818650923782615e-01
7.452302978823068802e-01,6.843482165214954671e-01,4.118201090078065785e-01
7.007516314006548841e-01,9.439561520046657606e-01,-2.711606520861552932e-02
3.607991628163825099e-02,5.355693525406122202e-01,-1.716263981161847696e-01
4.588042703980216297e-01,8.461011201351661404e-01,1.863499431110642313e-01
8.076991390483346800e-01,2.360376933649017128e-01,4.746370350000378435e-02
3.288908651531249339e-01,7.533850915070219312e-01,5.410229463583520193e-01
6.566661759256802178e-01,3.990225240721810285e-01,1.946402182706502212e-02
7.307525959122199710e-01,3.050882878995445635e-01,-4.850721915313094268e-02
9.433304630547033331e-02,-2.560856930103974291e-02,-2.172294815747903562e-01
9.724903511414898505e-01,1.997490408610227974e-01,3.475140309914729886e-01
5.746257800976874996e-01,9.345868599682736200e-01,1.983669365880083024e-01
9.433267298963324832e-01,2.034813856780806618e-01,6.789456875910486744e-01
3.642551322353731469e-01,7.288403044372522288e-01,4.742294947351926027e-01
3.395796488384045797e-01,2.443150691655053552e-01,2.935371640031567142e-01
4.712734925846010642e-02,7.085328080190271827e-01,2.588473150255151192e-02
5.530849792823435696e-01,2.956264339290187726e-01,4.733418019591066617e-02
5.442100250765852243e-01,5.478286063807924489e-01,5.987989451553333772e-03
5.494091501565526725e-01,1.401078608708302142e-01,8.650140446739502664e-01
5.297114891671502734e-01,8.133818111277942853e-01,9.535115375139365801e-01
5.776980593279452680e-01,6.492732938999947745e-01,-4.045418805083394465e-01
2.214417698134684420e-01,6.492919251569315708e-01,3.160528911556538256e-01
4.657001284935838314e-01,2.461194957083544799e-01,3.535182147084903193e-01
4.593942870264801637e-01,8.277790003022957865e-01,-6.803220078631774803e-02
4.871562120885293279e-01,2.559547924866958923e-01,7.579880979592604762e-01
8.783870002925315834e-01,9.027068381088226845e-02,-2.600739616667840926e-01
8.454984735748133362e-01,3.706930627590068750e-01,2.094120052050784109e-01
2.829723100808387848e-01,4.795060100408051751e-01,-1.595002628026178926e-01
7.250906603933601202e-01,5.631107691166848533e-02,3.496828139268824409e-01
1.246900450616059974e-01,6.631495465711936266e-01,1.665312333022844760e-01
9.400503683300751590e-01,3.614176270692718851e-01,5.899991682095337975e-01
3.817622344805947088e-01,1.509291188484572499e-02,1.515012118001135555e-01
7.371117880830456714e-01,2.512381994645010996e-01,3.268756147750528918e-01
3.793499985730320323e-01,9.699122767206806994e-01,-4.456377696179691927e-01
1.734522665297275612e-01,7.141968331966388472e-01,5.114878880621736013e-01
8.670357940283365816e-02,5.491958437534244508e-01,5.178244857592126937e-01
4.541189383406482039e-01,4.053936047362894923e-01,1.538107568325897123e-01
6.464651008469519955e-02,6.866045223111119644e-02,2.536051745505736865e-01
7.818720394152780528e-01,1.830778787733794780e-02,2.785233645663229840e-01
2.454825381835614231e-02,8.711910429763388697e-01,2.964162818490628237e-01
3.704211158277327387e-01,3.087451576556846100e-01,1.230974957229038352e-01
5.304924773807576655e-01,5.085496841058580186e-02,8.096160597224867361e-01
8.430264927863744262e-01,9.186066219843055380e-01,-1.596305247639117353e-01
3.083127560506432330e-01,1.039400051885327053e-01,4.966303529565095354e-01
9.681837554713799143e-01,6.683800379427097260e-01,-8.995675234722348701e-02
1.921215743126514219e-01,7.155883747513865911e-01,-1.301245083811478909e-01
5.823393454125740387e-01,6.317744838414208752e-01,3.678131901602042786e-02
9.412712146440955774e-01,7.242060525919284952e-01,3.261012444516876996e-01
6.389175062042007358e-01,7.361259011681168252e-01,5.794487382598135783e-01
2.815728366337175159e-01,5.600151859056958781e-01,9.711471354087143348e-01
6.397661380624100058e-01,4.128820369640423538e-01,4.482373407172251523e-01
9.142235068066736359e-01,3.406864516212091409e-01,7.172444780659315011e-02
4.001884485865936925e-01,3.219472588994154449e-01,4.275746132858887494e-01
9.878624808753094788e-01,9.250194495669427086e-01,2.045012972920701166e-03
7.962857483489700350e-01,9.023028407466361367e-01,5.581641506539231079e-01
5.382805896581249749e-01,8.308969507368146878e-02,1.307791684666196608e-01
1.900407783696262398e-01,8.997633299831566678e-01,-2.557399323420815329e-01
7.269146089700799507e-03,1.648646108992831705e-01,8.185929891810237446e-01
6.043502722961525686e-01,9.398146271090751513e-01,-1.545071328467622906e-01
1.025706084432239429e+00,6.844077006868746205e-01,5.216723171252686253e-01
1.369754246189399394e-01,4.999882738783414382e-01,1.174570785525032995e-01
3.786298381305780447e-01,1.471796553979620448e-01,5.580330975091554180e-01
2.275372937076892699e-01,6.739301651314287822e-01,8.297440696948847894e-01
5.744831266445811213e-01,2.041585783278574429e-01,9.884048826401553578e-01
6.763776093437811054e-01,1.202044353122384140e-01,7.324016258488206255e-01
9.294899980478202872e-01,2.555056430432931514e-01,3.850879226895937979e-01
2.104682039565301255e-01,6.114442012490630685e-01,1.181658306373972178e-01
6.207678057087585161e-02,3.537537347540737342e-01,7.879473648177505174e-01
6.566557716394684496e-02,8.786961352552528082e-01,3.135056274229460760e-01
2.213728734606711379e-01,4.813617187887053173e-01,-3.954343812366133415e-01
8.362362790204471708e-01,1.506762564329075516e-01,1.589570674923853899e-01
7.451435485053765628e-01,8.604004270386284015e-01,1.038728578297365771e-02
8.223376731956850705e-01,5.515091131630651677e-01,4.655831754121141919e-01
1.152316368208908433e-02,8.592783972715213325e-01,5.718432667011987824e-01
5.783730908807334092e-01,6.910655865204060611e-01,3.640985421285782286e-01
1.314357592851525258e-01,8.461818699356780105e-01,3.546553991400429665e-03
2.228591533374857658e-01,2.634002385547306035e-01,-2.992436251021505719e-02
6.749503628198391114e-01,3.740415681779769019e-01,8.043438133172522431e-01
4.121705684074856713e-01,3.587427505479949541e-02,4.237744478905343670e-01
3.278652609848536903e-01,8.962749338417210776e-01,6.852428673650502455e-01
3.193998813752263466e-02,7.257888755526940017e-01,2.771379946468556787e-01
8.482344465561566516e-01,-1.888129294737325714e-02,-1.299005907253389380e-01
9.320714294205357797e-01,1.010912021817163886e+00,4.270650790592622759e-01
2.968545837797280651e-01,7.967935878012021300e-01,7.548525181839638165e-01
4.795192143274450980e-01,3.994586249073145412e-01,1.984968966600842988e-01
2.861456993000821014e-01,4.344521179514151954e-01,5.953965109335995765e-01
3.404908486341346602e-02,3.474494576116291533e-01,1.232955310622159129e-01
8.734286175420453713e-01,6.407347209103434471e-01,1.326947500432950622e-01
4.306146556624549371e-01,3.307024923843617237e-01,8.422305803690094406e-01
3.548231992373542254e-01,3.779864071980830187e-01,2.279770515375027784e-03
1.029912716298383435e-01,4.758534277043203198e-01,1.190314583589342501e-01
2.621394155190420391e-03,3.788030562009174207e-01,-4.304579000082415230e-01
8.785950817284189363e-01,6.624721495184885400e-01,3.062738546645489834e-01
1.535957003248786534e-01,5.373076193520492927e-01,3.606213482935098635e-02
3.277601008282798323e-01,7.823757801149492375e-01,4.192799070411337009e-02
2.655001975440915429e-01,6.231861036773983509e-01,9.003924142640935546e-01
4.210517452906447633e-01,9.225427704564677089e-01,5.585494751716004735e-01
1.845768280560072111e-02,6.870682395092820860e-01,5.358751807824865265e-01
9.340339192939963731e-01,1.767759195872089517e-01,3.159948157611004033e-02
1.023540404423289862e+00,1.278521698209566515e-01,2.836669273981205497e-01
8.528754967536640308e-01,6.592259091044057051e-01,2.712934533880477228e-01
5.043772036833602535e-01,7.396927220566665850e-01,-1.775826000144715422e-01
5.141470879121048387e-01,3.142574771796748379e-01,9.906930275454485235e-01
4.365374654820478595e-01,1.016438660616417050e-01,1.935778830947376961e-01
7.017541660509660217e-02,9.806775693027176555e-01,4.889252719665765912e-01
4.743871908784546426e-02,3.932055366478008906e-01,5.917837724509792396e-01
4.628247148634201391e-01,5.725520060455305815e-01,3.878003405106026369e-01
8.101549242426058228e-01,2.329119266319974180e-01,2.894670113589161153e-01
3.698129408599400425e-01,5.389825582975741325e-01,9.472112042238779450e-01
6.614107881189762450e-01,9.937133488978114881e-01,3.376585099833428472e-01
7.703413831239234177e-01,7.463939381955372321e-01,-4.003141550349280653e-01
5.500458475082731225e-01,8.078602681924998974e-01,3.971487218629294325e-01
9.030565236159625586e-01,1.154682707151369059e-01,7.850418309299654895e-01
5.499996655004940616e-01,4.943439680095220723e-01,-2.078982580985963557e-01
7.385339101014385399e-01,1.958160694919637013e-01,5.642214858809561084e-01
9.074110689390342266e-01,1.667584514656684017e-02,6.068875942078498786e-01
2.777653422838013419e-01,8.288521356405864626e-01,-1.318262780516601118e-01
2.359366054663611101e-01,1.977628238432797142e-02,-2.645559294174730236e-01
6.556448537126254861e-01,3.801127641737598872e-01,6.816725709061917104e-01
2.538492876997618941e-01,4.505805621230523639e-01,6.642040600338043888e-01
1.338610232623520246e-01,9.873597036187905518e-01,1.470922226040460683e-02
6.654553632262841245e-02,2.725664155692100743e-01,3.721340279502398096e-01
9.280840363922462366e-01,8.696422110341348599e-01,1.013639562740927674e-01
6.386744248506256438e-01,2.157534384721776777e-01,6.536593121755519542e-01
7.199676056146186998e-01,9.392787526388912678e-02,5.134915884306435752e-01
6.545460806786240759e-01,5.139170543780108291e-01,1.725986406400192019e-01
4.920037050229500997e-01,3.485371070786908443e-01,-2.210147131727508915e-02
3.394575067253053913e-01,9.302885440199072375e-01,5.770281583223163535e-01
8.227547634599716164e-02,2.747935947958851655e-01,5.873668961222365814e-01
3.891682223648198491e-01,8.469226062458689031e-01,3.154156631099266916e-01
4.098224137044215731e-01,1.294982560699587948e-01,-3.490422287889009545e-01
